0.499	7.86E-02
0.5	1.61E-02
0.501	-1.51E-02
0.502	-4.64E-02
0.503	-7.76E-02
0.504	-7.76E-02
0.505	-1.40E-01
0.506	-1.40E-01
0.507	-1.25E-01
0.508	-1.40E-01
0.509	-1.40E-01
0.51	-1.25E-01
0.511	-9.33E-02
0.512	-7.76E-02
0.513	-4.64E-02
0.514	-4.64E-02
0.515	-4.64E-02
0.516	-4.64E-02
0.517	5.00E-04
0.518	-3.08E-02
0.519	-3.08E-02
0.52	-3.08E-02
0.521	-4.64E-02
0.522	-4.64E-02
0.523	-4.64E-02
0.524	-6.20E-02
0.525	-6.20E-02
0.526	-7.76E-02
0.527	-6.20E-02
0.528	-6.20E-02
0.529	-4.64E-02
0.53	-4.64E-02
0.531	-3.08E-02
0.532	-1.51E-02
0.533	1.61E-02
0.534	1.61E-02
0.535	4.74E-02
0.536	1.61E-02
0.537	7.86E-02
0.538	7.86E-02
0.539	7.86E-02
0.54	7.86E-02
0.541	7.86E-02
0.542	6.30E-02
0.543	3.18E-02
0.544	1.61E-02
0.545	5.00E-04
0.546	1.61E-02
0.547	5.00E-04
0.548	1.61E-02
0.549	3.18E-02
0.55	4.74E-02
0.551	6.30E-02
0.552	7.86E-02
0.553	6.30E-02
0.554	7.86E-02
0.555	9.43E-02
0.556	7.86E-02
0.557	6.30E-02
0.558	7.86E-02
0.559	4.74E-02
0.56	1.61E-02
0.561	3.18E-02
0.562	5.00E-04
0.563	-1.51E-02
0.564	-3.08E-02
0.565	-3.08E-02
0.566	-6.20E-02
0.567	-6.20E-02
0.568	-4.64E-02
0.569	-4.64E-02
0.57	-4.64E-02
0.571	-4.64E-02
0.572	-4.64E-02
0.573	-3.08E-02
0.574	-3.08E-02
0.575	-3.08E-02
0.576	-4.64E-02
0.577	-4.64E-02
0.578	-4.64E-02
0.579	-4.64E-02
0.58	-4.64E-02
0.581	-4.64E-02
0.582	-6.20E-02
0.583	-4.64E-02
0.584	-1.51E-02
0.585	-1.51E-02
0.586	-1.51E-02
0.587	-1.51E-02
0.588	5.00E-04
0.589	1.61E-02
0.59	5.00E-04
0.591	5.00E-04
0.592	4.74E-02
0.593	3.18E-02
0.594	1.61E-02
0.595	4.74E-02
0.596	4.74E-02
0.597	4.74E-02
0.598	3.18E-02
0.599	3.18E-02
0.6	3.18E-02
0.601	3.18E-02
0.602	4.74E-02
0.603	1.61E-02
0.604	3.18E-02
0.605	5.00E-04
0.606	-1.51E-02
0.607	-1.51E-02
0.608	-1.51E-02
0.609	-3.08E-02
0.61	-3.08E-02
0.611	-1.51E-02
0.612	1.61E-02
0.613	1.61E-02
0.614	3.18E-02
0.615	3.18E-02
0.616	3.18E-02
0.617	3.18E-02
0.618	3.18E-02
0.619	1.61E-02
0.62	1.61E-02
0.621	1.61E-02
0.622	1.61E-02
0.623	5.00E-04
0.624	-1.51E-02
0.625	-3.08E-02
0.626	-3.08E-02
0.627	-4.64E-02
0.628	-4.64E-02
0.629	-3.08E-02
0.63	-3.08E-02
0.631	-1.51E-02
0.632	-1.51E-02
0.633	-3.08E-02
0.634	-3.08E-02
0.635	-3.08E-02
0.636	-3.08E-02
0.637	-3.08E-02
0.638	-3.08E-02
0.639	-3.08E-02
0.64	5.00E-04
0.641	5.00E-04
0.642	5.00E-04
0.643	5.00E-04
0.644	5.00E-04
0.645	1.61E-02
0.646	5.00E-04
0.647	1.61E-02
0.648	1.61E-02
0.649	1.61E-02
0.65	3.18E-02
0.651	3.18E-02
0.652	1.61E-02
0.653	3.18E-02
0.654	1.61E-02
0.655	5.00E-04
0.656	5.00E-04
0.657	1.61E-02
0.658	1.61E-02
0.659	1.61E-02
0.66	3.18E-02
0.661	1.61E-02
0.662	5.00E-04
0.663	1.61E-02
0.664	-1.51E-02
0.665	-1.51E-02
0.666	-6.20E-02
0.667	-6.20E-02
0.668	-6.20E-02
0.669	-3.08E-02
0.67	-1.51E-02
0.671	1.61E-02
0.672	3.18E-02
0.673	4.74E-02
0.674	4.74E-02
0.675	5.00E-04
0.676	5.00E-04
0.677	-1.51E-02
0.678	-1.51E-02
0.679	5.00E-04
0.68	-1.51E-02
0.681	-1.51E-02
0.682	-1.51E-02
0.683	-3.08E-02
0.684	-1.51E-02
0.685	-3.08E-02
0.686	-1.51E-02
0.687	-3.08E-02
0.688	-1.51E-02
0.689	-1.51E-02
0.69	-3.08E-02
0.691	-3.08E-02
0.692	-3.08E-02
0.693	-3.08E-02
0.694	-3.08E-02
0.695	-1.51E-02
0.696	5.00E-04
0.697	-3.08E-02
0.698	-3.08E-02
0.699	-4.64E-02
0.7	-4.64E-02
0.701	3.18E-02
0.702	9.43E-02
0.703	1.41E-01
0.704	2.19E-01
0.705	2.66E-01
0.706	2.82E-01
0.707	2.66E-01
0.708	2.35E-01
0.709	2.04E-01
0.71	1.41E-01
0.711	7.86E-02
0.712	-1.51E-02
0.713	-9.33E-02
0.714	-1.09E-01
0.715	-1.40E-01
0.716	-1.40E-01
0.717	-1.40E-01
0.718	-1.40E-01
0.719	-1.40E-01
0.72	-1.25E-01
0.721	-1.56E-01
0.722	-2.18E-01
0.723	-2.34E-01
0.724	-2.81E-01
0.725	-3.12E-01
0.726	-3.12E-01
0.727	-2.96E-01
0.728	-2.81E-01
0.729	-2.18E-01
0.73	-1.40E-01
0.731	-6.20E-02
0.732	4.74E-02
0.733	9.43E-02
0.734	1.57E-01
0.735	2.04E-01
0.736	2.19E-01
0.737	2.35E-01
0.738	2.19E-01
0.739	2.19E-01
0.74	1.88E-01
0.741	1.72E-01
0.742	1.57E-01
0.743	1.41E-01
0.744	1.57E-01
0.745	1.88E-01
0.746	1.10E-01
0.747	2.04E-01
0.748	1.41E-01
0.749	1.57E-01
0.75	1.41E-01
0.751	9.43E-02
0.752	9.43E-02
0.753	1.61E-02
0.754	-1.51E-02
0.755	-1.51E-02
0.756	-4.64E-02
0.757	-4.64E-02
0.758	-6.20E-02
0.759	-9.33E-02
0.76	-9.33E-02
0.761	-1.09E-01
0.762	-1.25E-01
0.763	-1.40E-01
0.764	-1.25E-01
0.765	-1.40E-01
0.766	-1.40E-01
0.767	-1.40E-01
0.768	-1.09E-01
0.769	-1.09E-01
0.77	-7.76E-02
0.771	-6.20E-02
0.772	-6.20E-02
0.773	-4.64E-02
0.774	-3.08E-02
0.775	5.00E-04
0.776	-1.51E-02
0.777	-1.51E-02
0.778	-1.51E-02
0.779	-1.51E-02
0.78	-1.51E-02
0.781	-1.51E-02
0.782	-1.51E-02
0.783	5.00E-04
0.784	5.00E-04
0.785	5.00E-04
0.786	1.61E-02
0.787	1.61E-02
0.788	3.18E-02
0.789	3.18E-02
0.79	4.74E-02
0.791	6.30E-02
0.792	6.30E-02
0.793	7.86E-02
0.794	6.30E-02
0.795	7.86E-02
0.796	9.43E-02
0.797	1.10E-01
0.798	9.43E-02
0.799	9.43E-02
0.8	7.86E-02
0.801	6.30E-02
0.802	3.18E-02
0.803	5.00E-04
0.804	-4.64E-02
0.805	-6.20E-02
0.806	-7.76E-02
0.807	-1.09E-01
0.808	-9.33E-02
0.809	-1.09E-01
0.81	-9.33E-02
0.811	-6.20E-02
0.812	-6.20E-02
0.813	-3.08E-02
0.814	-1.51E-02
0.815	5.00E-04
0.816	-1.51E-02
0.817	-1.51E-02
0.818	-3.08E-02
0.819	-3.08E-02
0.82	-1.51E-02
0.821	5.00E-04
0.822	1.61E-02
0.823	3.18E-02
0.824	3.18E-02
0.825	3.18E-02
0.826	4.74E-02
0.827	4.74E-02
0.828	3.18E-02
0.829	1.61E-02
0.83	3.18E-02
0.831	1.61E-02
0.832	1.61E-02
0.833	5.00E-04
0.834	-1.51E-02
0.835	1.61E-02
0.836	1.61E-02
0.837	3.18E-02
0.838	3.18E-02
0.839	3.18E-02
0.84	3.18E-02
0.841	6.30E-02
0.842	6.30E-02
0.843	6.30E-02
0.844	6.30E-02
0.845	6.30E-02
0.846	9.43E-02
0.847	6.30E-02
0.848	9.43E-02
0.849	6.30E-02
0.85	4.74E-02
0.851	1.61E-02
0.852	5.00E-04
0.853	-3.08E-02
0.854	-4.64E-02
0.855	-3.08E-02
0.856	-6.20E-02
0.857	-7.76E-02
0.858	-9.33E-02
0.859	-1.25E-01
0.86	-1.40E-01
0.861	-1.40E-01
0.862	-1.40E-01
0.863	-1.40E-01
0.864	-1.40E-01
0.865	-1.40E-01
0.866	-9.33E-02
0.867	-1.09E-01
0.868	-9.33E-02
0.869	-7.76E-02
0.87	-6.20E-02
0.871	-4.64E-02
0.872	-3.08E-02
0.873	-1.51E-02
0.874	-1.51E-02
0.875	1.61E-02
0.876	3.18E-02
0.877	4.74E-02
0.878	6.30E-02
0.879	7.86E-02
0.88	9.43E-02
0.881	9.43E-02
0.882	9.43E-02
0.883	1.41E-01
0.884	1.10E-01
0.885	1.10E-01
0.886	1.10E-01
0.887	1.10E-01
0.888	1.26E-01
0.889	1.26E-01
0.89	1.26E-01
0.891	1.26E-01
0.892	1.26E-01
0.893	1.26E-01
0.894	1.26E-01
0.895	1.10E-01
0.896	1.10E-01
0.897	9.43E-02
0.898	9.43E-02
0.899	6.30E-02
0.9	1.61E-02
0.901	-4.64E-02
0.902	-7.76E-02
0.903	-9.33E-02
0.904	-1.09E-01
0.905	-1.56E-01
0.906	-1.87E-01
0.907	-2.03E-01
0.908	-2.18E-01
0.909	-2.18E-01
0.91	-2.03E-01
0.911	-2.03E-01
0.912	-1.71E-01
0.913	-1.56E-01
0.914	-1.25E-01
0.915	-9.33E-02
0.916	-7.76E-02
0.917	-6.20E-02
0.918	-3.08E-02
0.919	-1.51E-02
0.92	5.00E-04
0.921	3.18E-02
0.922	3.18E-02
0.923	4.74E-02
0.924	6.30E-02
0.925	4.74E-02
0.926	6.30E-02
0.927	6.30E-02
0.928	6.30E-02
0.929	4.74E-02
0.93	4.74E-02
0.931	4.74E-02
0.932	7.86E-02
0.933	6.30E-02
0.934	7.86E-02
0.935	6.30E-02
0.936	6.30E-02
0.937	6.30E-02
0.938	4.74E-02
0.939	4.74E-02
0.94	4.74E-02
0.941	6.30E-02
0.942	6.30E-02
0.943	4.74E-02
0.944	4.74E-02
0.945	3.18E-02
0.946	5.00E-04
0.947	-1.51E-02
0.948	-4.64E-02
0.949	-6.20E-02
0.95	-9.33E-02
0.951	-7.76E-02
0.952	-9.33E-02
0.953	-7.76E-02
0.954	-7.76E-02
0.955	-6.20E-02
0.956	-4.64E-02
0.957	-3.08E-02
0.958	-1.51E-02
0.959	5.00E-04
0.96	1.61E-02
0.961	3.18E-02
0.962	7.86E-02
0.963	7.86E-02
0.964	1.10E-01
0.965	9.43E-02
0.966	9.43E-02
0.967	4.74E-02
0.968	4.74E-02
0.969	3.18E-02
0.97	1.61E-02
0.971	5.00E-04
0.972	-1.51E-02
0.973	5.00E-04
0.974	-1.51E-02
0.975	-3.08E-02
0.976	-3.08E-02
0.977	-3.08E-02
0.978	-1.51E-02
0.979	-3.08E-02
0.98	-3.08E-02
0.981	-3.08E-02
0.982	-3.08E-02
0.983	-1.51E-02
0.984	-1.51E-02
0.985	5.00E-04
0.986	1.61E-02
0.987	3.18E-02
0.988	4.74E-02
0.989	4.74E-02
0.99	3.18E-02
0.991	3.18E-02
0.992	4.74E-02
0.993	1.61E-02
0.994	5.00E-04
0.995	-3.08E-02
0.996	-1.51E-02
0.997	-7.76E-02
0.998	-7.76E-02
0.999	-9.33E-02
1	-9.33E-02
1.001	-9.33E-02
